hs_code,descrip
8461500000,MAQUINAS DE ASERRAR O TROCEAR
8461901000,MÁQUINAS DE CEPILLAR
8461909000,"DEMAS MAQ. QUE TRABAJEN POR ARRANQUE DE METAL O CERMET, NO EXPRESADAS EN OTRA PARTE"
7907002000,"TUBOS Y ACCESORIOS DE TUBERIA (POR EJEMPLO:EMPALMES(RACORES),CODOS,MANGUITOS),DE CINC"
8007001000,"CHAPAS, HOJAS Y TIRAS, DE ESTAÑO, DE ESPESOR SUPERIOR A 0,2 MM."
8007002000,"HOJAS Y TIRAS,DELGADAS,DE ESTAÑO, DE ESP. <= 0,2 MM; POLVO Y ESCAMILLAS DE ESTAÑO"
8007003000,"TUBOS Y ACCESORIOS DE TUBERIA(POR EJEMP.:EMPALMES(RACORES),CODOS,MANGUITOS),DE ESTAÑO"
8007009000,LAS DEMAS MANUFACTURAS DE ESTAÑO.
8101990000,"DEMAS MANUFACTURAS DE VOLFRAMIO (TUNGSTENO), INCLUIDO DESPERDICIOS Y DESECHOS"
8112921010,GERMANIO Y VANADIO; POLVO
8112921090,"GALIO, INDIO Y NIOBIO (COLOMBIO),  EN BRUTO; POLVO"
8112922010,DESPERDICIOS Y DESECHOS DE GERMANIO Y VANADIO
8207131000,"TRÉPANOS Y CORONAS, CON PARTE OPERANTE DE CERMET"
8207132000,"BROCAS, CON PARTE OPERANTE DE CERMET"
8207133000,"BARRENAS INTEGRALES, CON PARTE OPERANTE DE CERMET"
8207139000,"DEMÁS ÚTILES DE PERFORACION O SONDEO, CON PARTE OPERANTE DE CERMET"
8207191000,"TRÉPANOS Y CORONAS, EXCEPTO CON PARTE OPERANTE DE CERMET"
8207192100,"BROCAS DIAMANTADAS, EXCEPTO CON PARTE OPERANTE DE CERMET"
8207192900,"LAS DEMAS BROCAS, EXCEPTO DIAMANTADAS O CON PARTE OPERANTE DE CERMET"
8207193000,"BARRENAS INTEGRALES, EXCEPTO CON PARTE OPERANTE DE CERMET"
8207198000,"LOS DEMÁS ÚTILES DE PERFORACIÓN O SONDEO, EXCEPTO CON PARTE OPERANTE DE CERMET"
8308101100,ANILLOS PARA OJETES (OJALILLOS) DE HIERRO O ACERO
8308101200,ANILLOS PARA OJETES (OJALILLOS)  DE ALUMINIO
8308101900,"ANILLOS PARA OJETES (OJALILLOS), EXCEPTO DE HIERRO, ACERO O ALUMINIO"
8308109000,DEMÁS CORCHETES Y GANCHOS
8408209000,"MOTORES Ã¿MBOLO/PISTÃ¿N, ENCENDIDO COMPRESION, PVEHICULOS CAP.87, CILINDRADA >4000cm3"
8409994000,BLOQUES Y CULATAS   PARA MOTORES DE LA PARTIDA 84.08
8409995000,CAMISAS DE CILINDROS  PARA MOTORES DE LA PARTIDA 84.08
8409996000,BIELAS PARA MOTORES DE LA PARTIDA 84.08
8409997000,VALVULAS PARA MOTORES DE LA PARTIDA  84.08
8409998000,CARTERES PARA MOTORES DE LA PARTIDA  84.08
8409999100,GUIAS DE VALVULAS PARA MOTORES DE LA PARTIDA 84.08
8409999200,PASADORES DE PISTON PARA MOTORES DE LA PARTIDA 84.08
8409999900,LAS DEMAS PARTES PARA MOTORES DE LA PARTIDA  84.08
8413601000,"BOMBAS VOLUMETRICAS ROTATIVAS DE DOBLE TORNILLO HELICOIDAL, DE FLUJO AXIAL"
8413609000,"LAS DEMAS BOMBAS VOLUMETRICAS  ROTATIVAS, EXC. DE DOBLE TORNILLO HELICOIDAL"
8415831000,"ACONDICIONADORES DE AIRE SIN EQUIPO DE ENFRIAMIENTO HASTA 30.000 BTU/HORA, INCLUSIVE"
8415839000,ACONDICIONADORES DE AIRE SIN EQUIPO DE ENFRIAMIENTO MAYOR A 30.000 BTU/HORA
2207200010,ALCOHOL CARBURANTE
2207200090,ALCOHOL ETILICO Y AGUARDIENTE DESNAT. DE CUALQUIER GRADUAC (EXC ALCOHOL CARBURANTE)
2710192111,DIESEL 2 CON UN CONTENIDO DE AZUFRE MENOR O IGUAL A 50 PPM
2710192119,DIESEL 2 CON UN CONTENIDO DE AZUFRE MAYOR A 50 PPM
9101910000,"RELOJES DE BOLSILLO Y SIMILARES ELECTRICOS, CON CAJA DE METAL PRECIOSO O CHAPADO EN M"
9102110000,"RELOJES DE PULSERA ELECTRICOS,CON INDICADOR MECANICO SOLAMENTE"
9103100000,DESPERTADORES Y DEMAS RELOJES DE PEQUEÑOS MECANISMOS DE RELOJERIA ELECTRICOS
9104001000,RELOJES PARA VEHICULOS DEL CAPITULO 87
9105190000,DEMÃS DESPERTADORES NO ELECTRICOS
9105911000,"APARATOS RELOJERIA PARA REDES ELECTRICAS DE DISTRIB. Y DE UNIFICA. DE HORA, ELECTRICO"
9107000000,INTERRUPTORES HORARIOS Y DEMAS APARATOS QUE PERMITAN ACCIONAR UN DISPOSITIVO
9112900000,PARTES DE CAJAS Y DE ENVOLTURAS SIMILARES PARA LOS DEMAS APARATOS DE RELOJERIA
9113200000,"PULSERAS PARA RELOJ DE METAL COMUN, INCLUSO DORADO O PLATEADO"
9114300000,ESFERAS O CUADRANTES PARA RELOJERIA
9201900000,"LOS DEMAS PIANOS INCL. AUTOMATICOS,CLAVECINES Y DEMAS INSTRUMENT. DE CUERDA C/TECLADO"
9208900000,"ORQUESTRIONES, ORGANILLOS, PAJ. CANT, SIERRAS MUSIC  NO COMPREND EN OTRAS P. CAP 92"
9303900000,LAS DEMAS ARMAS DE FUEGO Y ARTEFACT.SIMILARES QUE UTILICEN LA DEFLAGRACION DE POLVORA
9306299000,PARTES DE CARTUCHOS PARA ARMAS LARGAS CON CAÑON DE ANIMA LISA
9306901200,MUNICIONES Y PROYECTILES DE ARPONES PARA LANZAARPONES
9307000000,"SABLES, ESPADAS, BAYONETAS, LANZAS Y DEMAS ARMAS BLANCAS, SUS PARTES Y FUNDAS."
9401800000,"ASIENTOS, EXC. D LAS SP 9401.10, 9401.20, 9401.30, 9401.40, 9401.50, 9401.60, 9401.70"
9506590000,RAQUETAS DE BADMINTON O SIMILARES INCLUSO SIN CORDAJE
9506690000,LOS DEMAS BALONES Y PELOTAS EXCEP. LAS DE GOLF O DE TENIS DE MESA
9507901000,ARTICULOS PARA LA PESCA CON CAÑA
9603290000,"BROCHAS DE AFEITAR, CEPILLOS PARA CABELLO, PESTAÃ¿AS O UÃ¿AS, Y DEMAS CEPILLOS ASEO"
3502909000,ALBUMINATOS Y DEMAS DERIVADOS DE LAS ALBUMINAS
3504009000,"DEMAS MATERIAS PROTEINICAS Y SUS DERIVADOS , NO EXPRES. NI COMPRENDIDOS EN OTRA PARTE"
3702310000,"PELICULAS PARA FOTOGRAFÍA EN COLORES (POLICROMA), S/PERFORAR, DE ANCHURA <=105 MM"
3702320000,"DEMAS PELICULAS CON EMULSION DE HALOGENUROS DE PLATA, S/PERFORAR, DE ANCHURA <=105 MM"
3702390000,"DEMAS PELICULAS, SIN PERFORAR, DE ANCHURA <=105 MM"
3702410000,"PELICULA DE ANCHURA > 610 MM Y LONGITUD > 200 M, PARA  FOTOGRAFIA EN COLORES (POLICRO"
3702420000,"PELICULA DE ANCHURA > 610 MM Y LONGITUD > 200 M, EXCEPTO PARA FOTOGRAFÍA EN COLORES"
3702430000,PELICULA DE ANCHURA > 610 MM Y LONGITUD <= 200 M
3702440000,PELICULAS DE ANCHURA > 105 MM PERO <= 610 MM
3707900000,DEMAS PREPARACIONES QUIMICAS P` USO FOTOGRAFICO
3805901000,ACEITE DE PINO
3805909000,"LAS DEMAS ESENCIAS TERPENICAS, PROVENIENTES DE DESTILACION O DE OTROS  TRATAMIENTOS"
3813001900,LAS DEMAS PREPARACIONES Y CARGAS PARA EXTINTORES
8417201000,"HORNOS DE PANADERIA, PASTELERIA O GALLTERIA, DE TIPO TÃ¿NEL"
8417209000,"LOS DEMAS HORNOS DE PANADERIA, PASTELERIA O GALLETERIA, EXC. HORNOS DE TÃ¿NEL"
8417803000,HORNOS DE LABORATORIO
8417809000,"LOS DEMAS HORNOS INDUSTRIALES O DE LABORATORIO, INCLUSO INCINERADORES, NO ELECTRICOS"
8418211000,"REFRIGERADORES DOMESTICOS DE COMPRESION, VOLUMEN <184 L"
8418212000,"REFRIGERADORES DOMESTICOS DE COMPRESION, 184 =< VOLUMEN < 269 L"
8418213000,"REFRIGERADORES DOMESTICOS DE COMPRESION, 269 =< VOLUMEN < 382 L"
8418219000,"REFRIGERADORES DOMESTICOS DE COMPRESION, VOLUMEN >= 382 L"
8418291000,"REFRIGERADORES DOMESTICOS DE ABSORCION, ELECTRICOS"
8418699300,"CAMARAS O TUNELES DESARMABLES O DE PANELES, CON EQUIPO PARA PRODUCCIÃ¿N DE FRÃO"
8418699400,UNIDADES DE REFRIGERACION PARA VEHICULOS DE TRANSPORTE DE MERCANCIAS
8418699900,"LOS DEMAS MATERIALES, MAQUINAS Y APARATOS PARA PRODUCCION DE FRIO"
8418992000,UNIDADES DE CONDENSACION
8422409000,LAS DEMAS MAQUINAS Y APARATOS PARA EMPAQUETAR O ENVOLVER MERCADERIAS.
8424890000,"LOS DEMAS APARATOS DE DISPERSION DE LIQUIDOS, EXCEPTO DE AGRICULTURA U HORTICULTURA"
8424901000,"PARTES  DE ASPERSORES Y GOTEROS, PARA SISTEMAS DE RIEGO"
8425311000,TORNOS CON MOTOR ELECTRICO PARA EL ASC/DESC DE JAULAS O MONTACARGAS EN POZOS DE MINAS
8425319000,LOS DEMAS TORNOS O CABRESTANTES CON MOTOR ELECTRICO
8425391000,DEMAS TORNOS PARA EL ASCENSO Y DESCENSO DE JAULAS O MONTACARGAS EN POZOS DE MINAS
8425399000,"LOS DEMAS TORNOS; CABRESTANTES, EXCEPTO CON MOTOR ELÃ¿CTRICO"
8431431000,BALANCINES DE MAQ. DE SONDEO O PERFORACION DE LAS SUBPARTIDAS 8430.41 U 8430.49
8434901000,PARTES PARA MAQUINAS DE ORDEÑAR
2710192191,LOS DEMAS GASOILS CON UN CONTENIDO DE AZUFRE MENOR O IGUAL A 50 PPM
2710192199,LOS DEMAS GASOILS CON UN CONTENIDO DE AZUFRE MAYOR A 50 PPM
9031200000,BANCOS DE PRUEBAS
3102300010,"NITRATO DE AMONIO, CALIDAD FERTILIZANTE, C/NITROGENO <=34.5% Y DENSIDAD > 0.85 G/ML"
3804001000,LIGNOSULFITOS
9605000000,"JUEGOS O SURTIDOS DE VIAJE PASEO PERSONAL, COSTURA O LIMPIEZA DEL CALZADO O VESTIR"
9606301000,FORMAS PARA BOTONES Y PARTES DE PLASTICO O DE TAGUA (MARFIL VEGETAL)
9608600000,CARTUCHOS DE REPUESTO CON SU PUNTA PARA BOLIGRAFO
9609200000,MINAS PARA LAPICES O PORTAMINAS
9611000000,"FECHADORES, SELLOS, NUMERADORES, TIMBRADORES Y ART. SIMILARES DE MANO; COMPONEDORES"
9615190000,"LOS DEMAS PEINES,PEINETAS,PASADORES Y ARTICULOS SIMILARES"
9704000000,"SELLOS (ESTAMPILLAS) DE CORREO, TIMBRES FISCALES, MARCAS POSTALES, SOBRES PRIMER DIA,"
713319000,"FRIJOLES DE LAS ESPEC.VIGNA MUNGO(L)HEPPER O VIGNA RADIATA(L)WILCZEK,EXCEP.P`LA SIEMB"
1508900000,"ACEITE DE MANI Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUIMICAMENTE"
2208709000,DEMAS LICORES Y BEBIDAS ESPIRITUOSAS
2827510000,BROMUROS DE SODIO O POTASIO
4005911000,BASES PARA GOMAS DE MASCAR
8414401000,COMPRESORES DE AIRE MONTADOS SOBRE CHASIS  REMOLCABLE DE POTENCIA < 30 KW (40HP)
8436801000,TRITURADORAS Y MEZCLADORAS DE ABONOS
8455100000,LAMINADORES DE TUBOS
8459690000,"LAS DEMAS MAQUINAS DE FRESAR, EXC. DE CONTROL NUMÃ¿RICO"
8468201000,"MAQUINAS Y APARATOS DE GAS PARA SOLDAR, AUNQUE PUEDAN CORTAR"
8515290000,LAS DEMAS MÃQUINAS Y APARATOS PARA SOLDAR METAL POR RESISTENCIA EXC. AUTOMATICOS
8604001000,VEHICULOS PARA MANTENIMIENTO O SERVICIO DE VIAS FERREAS  AUTOPROPULSADOS
3813002000,GRANADAS Y BOMBAS EXTINTORAS
3815191000,CATALIZADORES SOBRE SOPORTE CON TITANIO O SUS COMPUESTOS COMO SUSTANCIA ACTIVA
3815199000,LOS DEMAS CATALIZADORES SOBRE SOPORTE
3824810000,PRODUCTOS DE LA NOTA 3 DE SUBPART DE CAP 38 QUE CONTENGAN OXIRANO (OXIDO DE ETILENO)
3824820000,"PRODS C/BIFENILOS POLICLORADOS (PCB), TERFENILOS POLICLORAD.(PCT) O PBB"
3824830000,"PRODUCTOS QUE CONTENGAN FOSFATO DE TRIS(2,3-DIBROMOPROPILO)"
3905992000,"POLIVINILPIRROLIDONA, EN FORMAS PRIMARIAS"
3905999000,LOS DEMAS POLIMEROS VINILICOS EN FORMAS PRIMARIAS
3906902100,POLIACRILATO DE SODIO C/CAP ABSORC DE SOL ACUOSA CLORURO SODIO 1% >= 20 VECES SU PESO
3906902900,"DEMAS POLIACRILATOS DE SODIO O POTASIO, EN FORMAS PRIMARIAS."
3906909000,"LOS DEMAS POLIMEROS ACRILICOS, EN FORMAS PRIMARIAS."
3907301000,RESINAS EPOXI LIQUIDAS
3907309000,"LAS DEMAS RESINAS EPOXI, EN FORMAS PRIMARIAS"
8434909000,DEMAS PARTES PARA MAQUINAS DE LA INDUSTRIA LECHERA
8436291000,COMEDEROS Y BEBEDEROS AUTOMÁTICOS
8436299000,LAS DEMAS MAQUINAS Y APARATOS PARA LA AVICULTURA
8437101100,CLASIFICADORAS DE CAFÉ POR COLOR
8437101900,DEMAS CLASIFICADORAS DE CAFE
8437809300,LOS DEMAS APARATOS PARA PULIR GRANOS
8437809900,LOS DEMAS APARATOS PARA TRATAMIENTO DE CEREALES U HOTALIZAS DE VAINA SECA
8438501000,MAQ. Y APARATOS PARA  PROCESAMIENTO AUTOMÁTICO DE AVES
8438509000,"LAS DEMÃS MAQUINAS Y APARATOS PARA LA PREPARACION DE CARNE, EXC. DE AVES"
8442301000,MAQUINAS PARA COMPONER POR PROCEDIMIENTO FOTOGRAFICO
8442302000,"MAQUINAS, APARATOS Y MATERIAL PARA COMPONER CARACTERES POR OTROS PROCEDIMIENTOS"
8442309000,"LAS DEMAS MAQUINAS, APARATOS Y MATERIAL PARA  COMPONER CARACTERES"
8443130000,LOS DEMAS MAQUINAS OFFSET
8443140000,MAQUINAS Y APARATOS PARA IMPRIMIR TIPOGRAFICOS ALIMENTADOS CON BOBINAS
8443160000,"MAQUINAS Y APARATOS PARA IMPRIMIR, FLEXOGRAFICOS"
8443170000,"MAQUINAS Y APARATOS PARA IMPRIMIR, HELIOGRAFICOS (HUECOGRABADO)"
8443191000,MAQUINAS Y  APARATOS DE ESTAMPAR
8443199000,LOS DEMAS  MAQUINAS Y APARATOS PARA IMPRIMIR O ESTAMPAR
8443310000,"MAQ Q EFECTUÃ¿N DOS O MAS FUNC: IMPRESIÃ¿N, COPIA O FAX, APTAS P CONECT A MAQ O RED"
8443391000,MAQUINAS PARA IMPRIMIR POR CHORRO DE TINTA
8443399000,"DEMAS MAQUINAS COPIADORAS Y DE FAX, INCLUSO COMBINADAS ENTRE SÍ"
8448490000,DEMAS PARTES Y ACCESORIOS DE TELARES O DE SUS MAQ. O APARATOS AUXILIARES
8470909000,MAQUINAS DE CONTABILIDAD Y SIMILARES CON DISPOSITIVO DE CÃLCULO
8471300000,"MAQ. AUTOMAT. P`TRATAMIENTO O PROCESAM. DATOS, PORTATILES, PESO<=10K,(LAPTOP Y SIMIL)"
3821000010,MEDIOS DE CULTIVO PREPARADOS PARA EL DESARROLLO O MANTENIMIENTO DE MICROORGANISMOS.
3821000020,"MEDIOS DE CULTIVO PARA EL DESARROLLO O MANTENIM CEDULAS VEGETALES, HUMANAS O ANIMALES"
3926909010,FIBRA VULCANIZADA EN FORMAS DISTINTAS A LA CUADRADA O RECTANGULAR
4706300030,"DEMAS PASTAS SEMIQUIMICAS DE FIBRAS OBTENIDAS DE PAPEL, O CARTON RECICLADOS"
4802571010,"PAPEL SEG BILLETE >40, <=150G/M2, DE PASTA OBTENIDA X PROCEDIMIENTO QUIMICO-MECANICO"
7018900010,"OJOS DE VIDRIO, EXCEPTO LOS DE LA PARTIDA 90.21"
8412801000,MOTORES DE VIENTO O EOLIOS
8423829010,"DEMAS APARATOS DE PESAR, FUNCIONES MULTIPLES O USOS ESPECIALES CAPAC >30Kg y <=5000KG"
8423899010,LOS DEMAS APARATOS E INSTRUMENTOS DE FUNCIONES MULTIPLES O USOS ESPECIALES
8539299010,LAMPARAS Y TUBOS DE INCENDESC. P` LAMPARAS DE LUZ SIN SOMBRA (ESCIALÃTICAS)
8540120000,TUBOS CATODICOS P` APARATOS RECEPTORES DE TV. EN BLANCO Y NEGRO U OTROS MONOCROMOS
8540400000,"TUBOS P` VISUALIZ.DATOS GRAF. EN COLORES,C/PANT. FOSFORICA DE SEPAR. PUNTOS < 0,4 MM"
9809000010,"CORRESPONDENCIA, DOCUMENTOS, DIARIOS Y PUBLICACIONES PERIODICAS, SIN FIN COMERCIAL"
9809000020,MERCANCIA CON VALOR FOB DE HASTA US$ 200 POR ENVIO
403909010,"LECHE Y NATA CUAJADAS, KEFIR AROMATIZADOS,FRUTAS,CACAO,INC.C/AZUCAR O EDULCORANTE"
504001000,"ESTOMAGOS(MONDONGOS) DE ANIMALES,,FRESC.,REFRIG.,CONGEL.,SALADO.,EN SALMUERA, SECO"
301911000,"TRUCHAS, VIVAS, PARA REPRODUCCION O CRIA INDUSTRIAL"
301919000,"TRUCHAS, VIVAS, EXCEPTO PARA REPRODUCCION O CRIA INDUSTRIAL"
301950000,"ATUNES DEL SUR (THUNNUS MACCOYII), VIVOS"
3907700000,"POLI(ÃCIDO LÃCTICO), EN FORMAS PRIMARIAS"
3907990000,"LOS DEMAS POLIESTERES SATURADOS, EN FORMAS PRIMARIAS."
3909101000,UREA FORMALDEHIDO PARA MOLDEO
3909109000,"LOS DEMAS RESINAS UREICAS: RESINAS DE TIOUREA, EN FORMAS PRIMARIAS"
3917211000,"TUBOS RIGIDOS, DE POLIMEROS DE ETILENO PARA SISTEMAS DE RIEGO POR GOTEO"
3917219000,"LOS DEMAS TUBOS RIGIDOS, DE POLIMEROS DE ETILENO"
3917231000,"TUBOS RIGIDOS, DE POLIMEROS DE CLORURO DE VINILO PARA SISTEMAS DE RIEGO"
3917239000,"LOS DEMAS TUBOS RIGIDOS, DE POLIMEROS DE CLORURO VINILO"
3917299100,"TUBOS RIGIDOS, DE LOS DEMAS PLASTICOS PARA SISTEMAS DE RIEGO AGRICOLA"
3917299900,"LOS DEMAS TUBOS RIGIDOS, DE LOS DEMAS PLASTICOS"
3917329100,"LOS DEMAS TUBOS SIN ACCESOR. ESPEC. P` SISTEMA DE RIEGO POR GOTEO,POR ASPERSION U OTR"
3917329900,"LOS DEMAS TUBOS DE PLASTICO, SIN REFORZAR NI COMBINAR CON OTRAS MATERIAS"
3917331000,"LOS DEMAS TUBOS CON ACCES. ESPEC. P`  SISTEMA DE RIEGO POR GOTEO,POR ASPERSION U OTRO"
3917339000,"LOS DEMAS TUBOS DE PLASTICO,SIN REFORZAR NI COMBINAR CON OTRAS MATERIAS, CON ACCESORI"
3917391000,"LOS DEMAS TUBOS DE PLASTICO, ESPECIALES P` SISTEMA DE RIEGO POR GOTEO,POR ASPERSION"
3917399000,"LOS DEMAS TUBOS, DE PLASTICOS"
3919901100,POLIMEROS DE ETILENO (AUTOADHESIVOS) EN ROLLOS DE ANCHURA INFERIOR O IGUAL A 1 M
3919901900,DEMAS POLIMEROS DE ETILENO (AUTOADHESIVOS)
3919909000,"LAS DEMAS PLACAS,LAMINAS,HOJAS, CINTAS,Y DEMAS FORMAS PLANAS AUTOADHESIVAS"
3920201000,"LAS DEMAS PLACAS,LAMINAS,HOJAS Y TIRAS DE POLIMEROS DE PROPILENO<=25 MICRONES ESPESOR"
3920209000,"LAS DEMAS PLACAS,LAMINAS,HOJAS Y TIRAS DE POLIMEROS DE PROPILENO"
3920301000,"LAS DEMAS PLACAS,LAMINAS,HOJAS Y TIRAS DE POLIMEROS DE ESTIRENO DE ESPESOR <= 5 MM"
3920309000,"LAS DEMAS PLACAS,LAMINAS,HOJAS Y TIRAS DE POLIMEROS DE ESTIRENO"
3920790000,"LAS DEMAS PLACAS,LAMINAS,HOJAS Y TIRAS DE LOS DEMÃS DERIVADOS DE LA CELULOSA"
3920911000,"DEMAS PLACAS,LAMINAS,HOJAS Y TIRAS PARA LA FABRICACION DE VIDRIOS DE SEGURIDAD"
3920919000,"DEMAS PLACAS,LAMINAS,HOJAS Y TIRAS DE POLIVINILBUTIRAL"
3921191000,"LÃMIN CONST POR UNA MEZC DE POLIET Y POLIP, CON SOPTE DE TELA SIN TEJER DE POLIP"
3921199000,"LAS DEMAS PLACAS,LAMINAS,HOJAS Y TIRAS D PLASTIC CELULARES"
3921909000,"DEMAS PLACAS, LAMINAS, HOJAS Y TIRAS, DE PLASTICO"
3923101000,"CAJAS, CAJONES, JAULAS Y ARTICULOS SIMILARES     PARA CASETES, CD, DVD Y SIMIL"""
3923109000,"DEMÃS CAJAS, CAJONES, JAULAS Y ARTICULOS SIMILARES"
3923291000,"BOLSAS COLECTORAS DE SANGRE, INCLUSO CON ANTICOAGULANTE DE POLIM DE ETILENO"
3923292000,BOLSAS PARA EL ENVASADO DE SOLUCIONES PARENTERALES DE POLIM DE ETILENO
3923299000,"DEMAS SACOS, BOLSAS, CUCURUCHOS DE LOS DEMAS PLASTICOS"
3923302000,"PREFORMAS DE BOMBONAS (DAMAJUANAS), BOTELLAS, FRASCOS Y ARTÃCULOS SIMILARES"
8471410000,"DEMAS MAQ. AUTOMAT. P`TRATAMIENTO O PROCESAM. DATOS, C/AL MENOS 1 CPU, INC.COMBINADAS"
8471490000,"DEMAS MAQ. AUTOMATICAS P`TRATAMIENTO O PROCESAMIENTO  DE DATOS, EN FORMA DE SISTEMAS"
8471500000,"DEMAS UNID.PROCESO, EXC.SUBP.8471.41,8471.49, INC.C/UN.MEMORIA,UN.ENTRADA O UN.SALIDA"
8471609000,"LAS DEMAS UNIDADES DE ENTRADA O SALIDA, AUNQUE INCL.UNIDADES DE MEMORIA EN ENVOLTURA"
8472905000,CAJEROS AUTOMÃTICOS
8474102000,CRIBAS VIBRATORIAS
8474109000,"LOS DEMAS MAQUINAS Y APARATOS DE CLASIFICAR, CRIBAR, SEPARAR O LAVAR"
8474202000,TRITURADORAS DE IMPACTO
8474203000,MOLINOS DE ANILLO
8474209000,"LOS DEMAS MAQUINAS Y APARATOS DE QUEBRANTAR, TRITURAR O PULVERIZAR"
8480711000,MOLDES PARA CAUCHO O PLASTICO PARA MOLDEO POR INY O COMP DE PARTES DE MAQ D AFEITAR
8480719000,MOLDES PARA CAUCHO O PLASTIC PARA MOLDEO POR INY O COMP EXCEP D PARTES D MAQ  AFEITAR
8481805100,"VALVULAS  DE COMPUERTA DE DIAM. NOM. = 100 MM,  PARA PRESIONES  = 13,8 MPA"
8481805900,"VALVULAS  DE COMPUERTA DE DIAM. NOM. = 100 MM, EXCEPTO PARA PRESIONES  = 13,8 MPA"
8481809100,VÃLVULAS DISPENSADORAS
8481809900,LOS DEMAS VÃLVULAS EXCEPTO DISPENSADORAS
8481901000,CUERPOS PARA VÃLVULAS LLAMADAS Â«ÃRBOLES DE NAVIDADÂ»
8481909000,"PARTES DE ARTICULOS DE GRIFERIA,TUBERIAS,CALDERAS,DEPOSITOS,CUBAS O SIMILARES, VALVUL"
8483601000,EMBRAGUES
8483609000,"LOS DEMÃS ORGANOS DE ACOPLAMIENTO, INCLUIDAS LAS JUNTAS DE ARTICULACION"
8486100000,LOS DEMAS MAQUINAS Y APARATOS NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE DEL CAPITUL
8486200000,MÃQ.Y APAR. PARA FABRIC. DISPOSIT. SEMICONDUCT. O CIRCUITOS ELECTRÃ¿NICOS INTEGRADOS
8486300000,MÁQ.Y APARATOS PARA  FABRICACIÓN DISPOSITIVOS VISUALIZACIÓN (DISPLAY) DE PANTALLA PLA
8486400000,MÃQUINAS Y APARATOS DESCRITOS EN LA NOTA 11 C) DE ESTE CAPÃTULO
8487100000,HELICES PARA BARCOS Y SUS PALETAS
8487901000,ENGRASADORES NO AUTOMATICOS
8487902000,AROS DE OBTURACION (RETENES O RETENEDORES)
810905000,UCHUVAS (UVILLAS) (PHYSALIS PERUVIANA) FRESCAS
1207910000,SEMILLA DE AMAPOLA (ADORMIDERA)
1207999100,"DEMAS SEMILLAS Y FRUTOS OLEAGINOSOS, INCLUSO QUEBRANTADO, EXCEPTO PARA SIEMBRA"
1209100000,SEMILLAS DE REMOLACHA AZUCARERA PARA SIEMBRA
1212991000,ESTEVIA (STEVIA)(STEVIA REBAUDIANA)
2106907100,COMPLEMENTOS Y SUPLEMENTOS ALIMENTICIOS A BASE DE EXTRACTOS VEGETALES
2106907200,"COMPLEMENT Y SUPLEMENT ALIMENT A BASE DE EXTRAC VEGETAL C/UNA O MAS VITAM., MINER."
2106907300,"COMPLEMENT Y SUPLEMENT ALIMENTICIOS A BASE DE UNA O MAS VITAMINAS, MINERALES"
2106907400,COMPLEMENTOS Y SUPLEMENTOS ALIMENTICIOS A BASE DE UNA O MAS VITAMINAS
2530900010,"CRIOLITA NATURAL, QUIOLITA NATURAL"
2710191510,CARBURORREACTOTES TIPO QUEROSENO PARA REACTORES Y TURBINAS PARA EMPRESAS DE AVIACION
2920111000,PARATION (ISO) (PARATION ETILICO)
2941905000,TIROTRICINA (DCI) Y SUS DERIVADOS; SALES DE ESTOS PRODUCTOS
3006101000,"CATGUTS ESTERILES Y LIGADURAS ESTERILES SIMIL., P` SUTURAS QUIRURGICAS"
3104909010,"CARNALITA,  SILVINITA  Y  DEMAS SALES DE POTASIO NATURALES, EN BRUTO"
3301191000,ACEITES ESENCIALES DE LIMA
3702520000,PELICULAS PARA FOTOGRAFIA EN COLORES DE  ANCHURA <=  A 16 MM
3808911200,"INSECTICIDAS C/ BROMOMETANO (BROMURO DE METILO) O BROMOCLOROMETANO, EN ENVASE X MENOR"
3808919400,"INSECTICIDAS CON DIMETOATO, EXCEPTO PARA LA VENTA AL POR MENOR"
3808929100,"FUNGICIDAS PRESENTADOS  EN OTRA FORMA,  A BASE DE  COMPUESTOS DE  COBRE"
4101200000,"CUEROS Y PIELES ENT, S/DIVIDIR, PESO <= 8 KG SECOS, 10 KG SALADOS Y 16 KG OTRO MODO"
4202111000,"BAULES, MALETAS Y MALETINES, INCL. LOS DE ASEO C/LA SUPERF. EXTERIOR DE CUERO NATURAL"
4202121000,"BAULES, MALETAS Y MALETINES, INCL. LOS DE ASEO CON LA SUPERF. EXT. DE PLASTICO"
4202210000,"BOLSOS DE MANO, INCL. C/BANDOLERA O SIN ASA CON LA SUPERFICIE EXTERIOR DE CUERO"
4202310000,"ARTICULOS DE BOLSILLO O DE BOLSO DE MANO C/LA SUPERF. EXT. DE CUERO NATURAL, REGENER."
304910000,"CARNE (INC. PICADA) DE PEZ ESPADA, CONGELADA"
304920000,"CARNE (INC. PICADA) DE AUSTROMERLUZA ANTARTICA Y NEGRA, CONGELADA"
403901000,SUERO DE MANTEQUILLA
403909090,"LECHE Y NATA CUAJADAS, KEFIR, EXCEP AROMATIZADOS,FRUTAS,CACAO,INC.C/AZUCAR O EDULC"
406904000,"QUESO CON HUMEDAD <50% EN PESO, CALCULADO SOBRE BASE TOTALMENTE DESGRASADA"
406905000,"QUESO CON HUMEDAD >=50% Y < 56% EN PESO, CALCULADO  SOBRE BASE TOTAL DESGRASADA"
